_id,name,founded_year,category_code,total_money_raised,deadpooled_year,num_offices,office_1_longitude,office_1_latitude,office_1_location,office_1_city,office_1_state_code,office_1_country_code,office_2_longitude,office_2_latitude,office_2_location,office_2_city,office_2_state_code,office_2_country_code,office_3_longitude,office_3_latitude,office_3_location,office_3_city,office_3_state_code,office_3_country_code,office_4_longitude,office_4_latitude,office_4_location,office_4_city,office_4_state_code,office_4_country_code,office_5_longitude,office_5_latitude,office_5_location,office_5_city,office_5_state_code,office_5_country_code,office_6_longitude,office_6_latitude,office_6_location,office_6_city,office_6_state_code,office_6_country_code,office_7_longitude,office_7_latitude,office_7_location,office_7_city,office_7_state_code,office_7_country_code,office_8_longitude,office_8_latitude,office_8_location,office_8_city,office_8_state_code,office_8_country_code,office_9_longitude,office_9_latitude,office_9_location,office_9_city,office_9_state_code,office_9_country_code,office_10_longitude,office_10_latitude,office_10_location,office_10_city,office_10_state_code,office_10_country_code,office_11_longitude,office_11_latitude,office_11_location,office_11_city,office_11_state_code,office_11_country_code,office_12_longitude,office_12_latitude,office_12_location,office_12_city,office_12_state_code,office_12_country_code,total_money_raised_currency,total_money_raised_USD
52cdef7d4bab8bd675298ad9,Splice Communications,2002.0,other,0.0,,1,-122.290883,37.553417,"{'type': 'Point', 'coordinates': [-122.290883, 37.553417]}",San Mateo,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298add,Ars Technica,1998.0,web,0.0,,1,-87.624333,41.879535,"{'type': 'Point', 'coordinates': [-87.624333, 41.879535]}",Chicago,IL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298ae0,SFO*MEDIA,,web,0.0,,1,-95.712891,37.09024,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}",,,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298ada,WrapMail,2005.0,advertising,1940000.0,,1,-80.143394,26.119403,"{'type': 'Point', 'coordinates': [-80.143394, 26.119403]}",Fort Lauderdale,FL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,1940000.0
52cdef7d4bab8bd675298ae1,mywaves,2005.0,mobile,6000000.0,2012.0,1,-122.016779,37.3886,"{'type': 'Point', 'coordinates': [-122.016779, 37.3886]}",Sunnyvale,CT,SAU,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,6000000.0
52cdef7d4bab8bd675298adb,Vodafone,1983.0,mobile,0.0,,1,-1.313068,51.417565,"{'type': 'Point', 'coordinates': [-1.313068, 51.417565]}",Berkshire,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298ae3,NextBio,2004.0,enterprise,16100000.000000002,,1,-122.05074,37.316653,"{'type': 'Point', 'coordinates': [-122.05074, 37.316653]}",Santa Clara,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,16100000.0
52cdef7d4bab8bd675298ae7,Aquantia,2004.0,semiconductor,138000000.0,,1,-121.9175461,37.4130233,"{'type': 'Point', 'coordinates': [-121.9175461, 37.4130233]}",Milpitas,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,138000000.0
52cdef7d4bab8bd675298ae6,Zoosk,2007.0,social,61600000.0,,1,-122.4099154,37.7726402,"{'type': 'Point', 'coordinates': [-122.4099154, 37.7726402]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,61600000.0
52cdef7d4bab8bd675298aea,BlabNote,,network_hosting,0.0,,1,-2.977838,53.410777,"{'type': 'Point', 'coordinates': [-2.977838, 53.410777]}",Liverpool,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298ae4,Parascale,2005.0,network_hosting,11400000.0,,1,-122.05074,37.316653,"{'type': 'Point', 'coordinates': [-122.05074, 37.316653]}",Cupertino,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,11400000.0
52cdef7d4bab8bd675298ae8,Aprius,2006.0,hardware,22000000.0,,1,-117.5357108,47.6409655,"{'type': 'Point', 'coordinates': [-117.5357108, 47.6409655]}",Washington,DC,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,22000000.0
52cdef7d4bab8bd675298aeb,fuseURL,,web,0.0,,1,-95.712891,37.09024,"{'type': 'Point', 'coordinates': [-95.712891, 37.09024]}",,,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298aec,Dial2Do,,messaging,1000000.0,,1,-6.250684,53.34202,"{'type': 'Point', 'coordinates': [-6.250684, 53.34202]}",Dublin,,IRL,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,EUR,1102924.0
52cdef7d4bab8bd675298aed,Pixaria,2003.0,software,0.0,,1,-79.3831843,43.653226,"{'type': 'Point', 'coordinates': [-79.3831843, 43.653226]}",Missisauga,,CAN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298aef,Yabb,1997.0,web,0.0,,1,-0.13376,51.514897,"{'type': 'Point', 'coordinates': [-0.13376, 51.514897]}",London,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298af1,crowdsound,,web,0.0,2011.0,1,-77.043194,38.901279,"{'type': 'Point', 'coordinates': [-77.043194, 38.901279]}",Washington,DC,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298af4,Bluetise,2005.0,other,0.0,,1,-80.1594186,26.2307135,"{'type': 'Point', 'coordinates': [-80.1594186, 26.2307135]}",Pompano Beach,FL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298af6,Amazing Worlds,2007.0,other,0.0,2012.0,1,103.90646,1.304167,"{'type': 'Point', 'coordinates': [103.90646, 1.304167]}",Singapore,,SGP,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298afa,Mangaroo Media,2008.0,web,0.0,,1,-79.824384,43.366842,"{'type': 'Point', 'coordinates': [-79.824384, 43.366842]}",Burlington,,CAN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298af8,WujWuj,2007.0,web,0.0,,1,-122.343281,37.580273,"{'type': 'Point', 'coordinates': [-122.343281, 37.580273]}",Burlingame,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298afb,Worship Journal,2008.0,web,0.0,,1,-0.150417,51.517076,"{'type': 'Point', 'coordinates': [-0.150417, 51.517076]}",London,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298af9,Wuapi,2008.0,games_video,0.0,,1,2.169919,41.387917,"{'type': 'Point', 'coordinates': [2.169919, 41.387917]}",Barcelona,,ESP,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298afc,CityHubb,2007.0,ecommerce,0.0,,1,-83.11421,42.626893,"{'type': 'Point', 'coordinates': [-83.11421, 42.626893]}",Rochester Hills,MI,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298afd,Olark,2007.0,software,0.0,,1,-122.073003,37.400465,"{'type': 'Point', 'coordinates': [-122.073003, 37.400465]}",Palo Alto,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b00,Elite Renting,2005.0,web,0.0,,1,-122.33651,47.619767,"{'type': 'Point', 'coordinates': [-122.33651, 47.619767]}",Seattle,WA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298aff,Kenriche Technologies,2006.0,advertising,0.0,,1,80.2586406,13.1620756,"{'type': 'Point', 'coordinates': [80.2586406, 13.1620756]}",Chennai,,IND,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b04,Lookfab,2007.0,web,0.0,,1,-122.294485,47.615417,"{'type': 'Point', 'coordinates': [-122.294485, 47.615417]}",Seattle,WA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b01,HitTail,2006.0,advertising,0.0,,1,-73.991222,40.741356,"{'type': 'Point', 'coordinates': [-73.991222, 40.741356]}",New York,NY,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b05,ClearContext,2003.0,software,500000.0,,1,-104.9832304,39.6523451,"{'type': 'Point', 'coordinates': [-104.9832304, 39.6523451]}",Englewood,CO,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,500000.0
52cdef7d4bab8bd675298b08,Viridus,2007.0,web,0.0,,1,-71.190746,42.424824,"{'type': 'Point', 'coordinates': [-71.190746, 42.424824]}",Arlington,MA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b06,Antal International,1993.0,consulting,0.0,,3,73.8089,18.550173,"{'type': 'Point', 'coordinates': [73.8089, 18.550173]}",Pune,,IND,-0.156212,51.519158,"{'type': 'Point', 'coordinates': [-0.156212, 51.519158]}",London,,GBR,21.0152227,52.2255475,"{'type': 'Point', 'coordinates': [21.0152227, 52.2255475]}",Warsaw,,POL,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b09,adflyer,2007.0,ecommerce,0.0,,1,-1.934785,52.458458,"{'type': 'Point', 'coordinates': [-1.934785, 52.458458]}",Birmingham,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b0c,Glomera,,software,300000.0,2012.0,1,7.68671,45.070603,"{'type': 'Point', 'coordinates': [7.68671, 45.070603]}",Turin,,ITA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,EUR,330877.2
52cdef7d4bab8bd675298b0a,Nectil,2004.0,software,0.0,,1,4.345542,50.871109,"{'type': 'Point', 'coordinates': [4.345542, 50.871109]}",Brussels,,BEL,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b10,ITSportsNet,2000.0,software,0.0,,1,-114.06044,51.042296,"{'type': 'Point', 'coordinates': [-114.06044, 51.042296]}",Calgary,,CAN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b0e,Geary Interactive,2000.0,advertising,0.0,,2,-122.4039768,37.7872512,"{'type': 'Point', 'coordinates': [-122.4039768, 37.7872512]}",San Francisco,CA,USA,-117.160661,32.718379,"{'type': 'Point', 'coordinates': [-117.160661, 32.718379]}",San Diego,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b0b,Transpera,2007.0,mobile,19500000.0,,1,-122.405081,37.785792,"{'type': 'Point', 'coordinates': [-122.405081, 37.785792]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,19500000.0
52cdef7d4bab8bd675298b13,ScrnShots,,web,0.0,,1,-123.138565,49.263588,"{'type': 'Point', 'coordinates': [-123.138565, 49.263588]}",Vancouver,,CAN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b14,VersaTables,1999.0,other,0.0,,1,-118.265655,33.903544,"{'type': 'Point', 'coordinates': [-118.265655, 33.903544]}",Los Angeles,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b15,BullsEye Telecom,1999.0,other,0.0,,1,-83.201966,42.481136,"{'type': 'Point', 'coordinates': [-83.201966, 42.481136]}",Oak Park,MI,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b16,FeedYourPlayer,2006.0,web,0.0,,1,-79.936068,32.785509,"{'type': 'Point', 'coordinates': [-79.936068, 32.785509]}",Charleston,SC,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b19,Webconverger,2007.0,software,0.0,,1,-3.435973,55.378051,"{'type': 'Point', 'coordinates': [-3.435973, 55.378051]}",,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b1a,Mouth Watering Media,2008.0,web,0.0,,1,-95.390758,29.735082,"{'type': 'Point', 'coordinates': [-95.390758, 29.735082]}",Houston,TX,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b1d,OpenCircle,2001.0,software,0.0,,1,-122.493561,37.862592,"{'type': 'Point', 'coordinates': [-122.493561, 37.862592]}",Southlake,TX,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b1f,Ztail,2005.0,ecommerce,1500000.0,2012.0,1,-122.160011,37.44931,"{'type': 'Point', 'coordinates': [-122.160011, 37.44931]}",Palo Alto,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,1500000.0
52cdef7d4bab8bd675298b20,Pacific New Media,2008.0,ecommerce,0.0,,1,-118.481828,34.032461,"{'type': 'Point', 'coordinates': [-118.481828, 34.032461]}",Santa Monica,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b1c,Curl,1998.0,software,0.0,,1,-71.086596,42.362993,"{'type': 'Point', 'coordinates': [-71.086596, 42.362993]}",Cambridge,MA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b1e,GameFly,2002.0,games_video,10700000.0,,1,-118.3962622,33.934558,"{'type': 'Point', 'coordinates': [-118.3962622, 33.934558]}",Los Angeles,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,10700000.0
52cdef7d4bab8bd675298b25,Flixya,2006.0,web,0.0,,1,-122.3957917,37.7764671,"{'type': 'Point', 'coordinates': [-122.3957917, 37.7764671]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b26,AirCell,2005.0,messaging,276000000.0,,1,-88.004903,41.989344,"{'type': 'Point', 'coordinates': [-88.004903, 41.989344]}",Itasca,IL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,276000000.0
52cdef7d4bab8bd675298b2a,JellyCloud,,advertising,6600000.0,2008.0,1,-122.206246,37.485786,"{'type': 'Point', 'coordinates': [-122.206246, 37.485786]}",Redwood City,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,6600000.0
52cdef7d4bab8bd675298b29,Row44,2004.0,network_hosting,103000000.0,,1,-118.80146,34.143152,"{'type': 'Point', 'coordinates': [-118.80146, 34.143152]}",Westlake Village,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,103000000.0
52cdef7d4bab8bd675298b2c,OmniTI,1997.0,consulting,0.0,,1,-76.811526,39.169397,"{'type': 'Point', 'coordinates': [-76.811526, 39.169397]}",Columbia,MD,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b28,Boeing,,other,0.0,,1,-87.638807,41.883195,"{'type': 'Point', 'coordinates': [-87.638807, 41.883195]}",Chicago,IL,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b2b,Aster Data Systems,2005.0,analytics,53000000.0,,1,-122.2475729,37.5068854,"{'type': 'Point', 'coordinates': [-122.2475729, 37.5068854]}",San Carlos,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,53000000.0
52cdef7d4bab8bd675298b2e,Pixim,,semiconductor,50300000.0,,1,-122.07689,37.420439,"{'type': 'Point', 'coordinates': [-122.07689, 37.420439]}",Mountain View,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,50300000.0
52cdef7d4bab8bd675298b34,Global Business Development Services,2007.0,public_relations,0.0,,1,-122.7032759,42.1827347,"{'type': 'Point', 'coordinates': [-122.7032759, 42.1827347]}",Ashland,OR,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b32,outquib,,web,0.0,,1,-111.939932,33.421948,"{'type': 'Point', 'coordinates': [-111.939932, 33.421948]}",Tempe,AZ,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b33,MediaRush,2000.0,web,0.0,2004.0,1,-3.435973,55.378051,"{'type': 'Point', 'coordinates': [-3.435973, 55.378051]}",,,GBR,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b36,Reachd,,,0.0,,1,-123.1247892,49.2741625,"{'type': 'Point', 'coordinates': [-123.1247892, 49.2741625]}",Vancouver,,CAN,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b39,Lightfleet,2003.0,hardware,0.0,,1,-122.462093,45.63256,"{'type': 'Point', 'coordinates': [-122.462093, 45.63256]}",Camas,WA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b38,Creative Citizen,2007.0,public_relations,0.0,2011.0,1,-118.4872672,34.0176056,"{'type': 'Point', 'coordinates': [-118.4872672, 34.0176056]}",Santa Monica,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b37,Bizo,2008.0,advertising,28500000.0,,1,-122.4011706,37.7911186,"{'type': 'Point', 'coordinates': [-122.4011706, 37.7911186]}",San Francisco,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,28500000.0
52cdef7d4bab8bd675298b3b,Exorbyte,1999.0,software,0.0,,1,-122.754575,45.514001,"{'type': 'Point', 'coordinates': [-122.754575, 45.514001]}",Portland,OR,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b3c,TechMeridian,2002.0,web,0.0,,1,-111.333458,45.855992,"{'type': 'Point', 'coordinates': [-111.333458, 45.855992]}",Manhattan,MT,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b3e,Asankya,2004.0,network_hosting,0.0,,1,-84.385257,33.776198,"{'type': 'Point', 'coordinates': [-84.385257, 33.776198]}",Atlanta,GA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b3a,Fliqz,2005.0,games_video,12200000.0,,1,-122.289498,37.848641,"{'type': 'Point', 'coordinates': [-122.289498, 37.848641]}",Emeryville,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,12200000.0
52cdef7d4bab8bd675298b3f,Porvus,2006.0,software,0.0,,1,-122.038205,37.372509,"{'type': 'Point', 'coordinates': [-122.038205, 37.372509]}",Sunnyvale,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b40,Blazing Bid,2008.0,web,0.0,,1,-78.643414,35.779748,"{'type': 'Point', 'coordinates': [-78.643414, 35.779748]}",Raleigh,NC,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b43,Funambol,2002.0,enterprise,13400000.0,,1,-122.225128,37.49654,"{'type': 'Point', 'coordinates': [-122.225128, 37.49654]}",Foster City,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,13400000.0
52cdef7d4bab8bd675298b3d,Roku,2002.0,hardware,127000000.0,,1,-122.002271,37.279969,"{'type': 'Point', 'coordinates': [-122.002271, 37.279969]}",Saratoga,CA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,127000000.0
52cdef7d4bab8bd675298b47,YouTomb,2008.0,games_video,0.0,,1,-71.118487,42.375392,"{'type': 'Point', 'coordinates': [-71.118487, 42.375392]}",Cambridge,MA,USA,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
52cdef7d4bab8bd675298b48,Pingdom,2007.0,web,0.0,,1,16.555946,59.615494,"{'type': 'Point', 'coordinates': [16.555946, 59.615494]}",Västerås,,SWE,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,,,{},,,,USD,0.0
